"","predictions","residuals"
"54",1.14238545519019,-1.09257545519016
"55",1.1633494757418,-1.14974947574178
"56",-0.768101057658161,0.781211057658168
"57",-0.360593037540097,0.381143037540101
"58",-0.566684165220253,0.581004165220261
"59",1.00507372884035,-0.850623728840327
"60",1.51599887502133,-1.4127188750213
"61",1.64027796463292,-1.49095796463289
"62",2.01311523346768,-1.84140523346766
"63",1.15697039392118,-1.04670039392116
"64",0.770324337351796,-0.643824337351771
"65",-0.635114581114499,0.654624581114508
"66",0.459904394795269,-0.424064394795252
"67",0.863615624240547,-0.81982562424053
"68",1.49275006237433,-1.43486006237431
"69",2.22529766965015,-2.08975766965013
"70",1.66792449020116,-1.53976449020113
"71",2.46156623854163,-2.37330623854158
"72",3.12646120366068,-2.96770120366062
"73",2.83390741900829,-2.74226741900824
"74",2.67433262737973,-2.47894262737967
"75",3.05488534569739,-2.97592534569733
"76",3.89575422719101,-3.80063422719095
"77",4.3317603138914,-4.23023031389134
"78",4.08261397863403,-3.99554397863397
"79",3.95804081100535,-3.90158081100529
"80",4.23833043816989,-4.15446043816983
"81",0.304016057375345,-0.262886057375321
"82",0.845255190703879,-0.800635190703856
"83",0.72644660046103,-0.689856600461006
"84",0.977264735418156,-0.941754735418132
"85",0.739783522779299,-0.689193522779277
"86",0.405847582788904,-0.348497582788881
"87",0.912935491663207,-0.861055491663185
"88",0.950039484995473,-0.87852948499545
"89",0.461730270038253,-0.405130270038236
"90",-0.0450396309188332,0.0980596309188513
"91",0.561096917284741,-0.514256917284724
"92",0.620716905632634,-0.581396905632616
"93",4.10833654872087,-4.0663065487208
"94",3.34984763443027,-3.3210976344302
"95",4.93906250246771,-4.89612250246764
"96",-0.110781206153129,0.232821206153145
"97",0.502840395756593,-0.387800395756578
"98",-1.01368156324886,1.13451156324888
"99",-1.46074873035452,1.54261873035453
"100",-0.53155030460551,0.600150304605526
"101",1.12487309913625,-0.976213099136213
"102",1.3401783132511,-1.22585831325105
"103",3.04108950475834,-2.8123295047583
"104",2.89037585487795,-2.67876585487791
"105",2.71813168358608,-2.57853168358604
"106",2.84731481205499,-2.71469481205495
"107",2.84731481205499,-2.67611481205495
"108",2.65354011935163,-2.52237011935159
"109",2.78272324782053,-2.65470324782049
"110",2.86884533346647,-2.60521533346643
"111",2.37364334100234,-2.26571334100229
"112",2.58604970753015,-2.4852097075301
"113",3.57784215386067,-3.45455215386062
"114",3.60263696501893,-3.38051696501889
"115",3.65222658733546,-3.50991658733541
"116",3.70181620965199,-3.53047620965194
"117",2.98276668606236,-2.85118668606231
"118",3.47866290922762,-3.32768290922757
"119",3.18112517532846,-3.05054517532841
"120",3.45386809806936,-3.30910809806931
"121",7.9117008928264,-7.84271089282628
"122",8.93177086036072,-8.8601208603606
"123",8.8117626288861,-8.71877262888598
"124",10.7318943324801,-10.58151433248
"125",9.83183259642041,-9.73334259642029
"126",8.27172558725028,-8.10270558725016
"127",11.6919601842771,-11.304610184277
"128",9.66834205573936,-9.40919205573925
"129",8.74063151044152,-8.41520151044142
"130",10.647592075776,-9.76634207577586
"131",8.12215781357629,-7.78209781357619
"132",7.91599991462122,-6.72305991462111
"133",6.16365777350308,-5.57360777350298
"134",8.53447361148644,-8.20465361148634
"135",9.97757890417197,-9.00140890417187
"136",8.68909203570275,-8.13131203570265
"137",9.04986835887413,-8.72722835887403
"138",9.20448678309044,-8.85215678309033
"139",11.1629868231637,-10.9131868231635
"140",8.84371045991906,-8.29919045991895
"141",10.8022104999923,-10.5113104999922
"142",10.5960526010372,-8.96741260103709
"143",9.90692518886583,-6.58587518886573
"144",8.88746447215174,-4.79006447215165
"145",10.6483511646579,-7.86861116465779
"146",9.72156869491781,-7.34222869491772
"147",8.88746447215174,-6.73241447215165
"148",9.35085570702178,-6.98223570702169
"149",7.86800375543766,-5.53701375543757
"150",8.98014271912575,-6.24617271912566
"151",6.15345618641852,-4.49685618641843
"152",7.03389953267159,-5.5375795326715
"153",9.02648184261275,-7.89990184261266
"154",7.1265777796456,-4.97739777964551
"155",8.23871674333369,-6.8248667433336
"156",8.88746447215174,-5.35245447215165
"157",10.0459425593268,-7.59926255932675
"158",-3.02169026400822,4.24527026400832
"159",4.85596072878242,-3.51312072878232
"160",5.31935196365245,-3.89433196365236
"161",3.60480439463331,-2.33134439463322
"162",-7.05319400737755,8.51655400737765
"163",-7.05319400737755,8.88696400737765
"164",-7.05319400737755,8.57221400737765
"165",5.59738670457448,-3.35502670457438
"166",4.53158686437339,-1.6075868643733
"167",-7.05319400737755,9.06338400737765
"168",5.08765634621743,-3.28737634621734
"169",5.08765634621743,-2.78725634621734
"170",5.78274319852249,-3.3332131985224
"171",8.05336024938568,-6.84594024938558
"172",7.26559515010661,-4.95169515010652
"173",0.705377392972417,-0.566237392972397
"174",0.648490119563179,-0.556710119563158
"175",0.762264666381656,-0.677794666381635
"176",-0.0114022519839891,0.0780422519840098
"177",0.693999938290569,-0.623779938290549
"178",0.534715572744701,-0.480465572744681
"179",-0.0682895253932272,0.134709525393248
"180",-0.876018311542999,0.933818311543013
"181",-1.07876610697322,1.14464610697323
"182",-0.798038390223683,0.866918390223697
"183",-0.930604256466519,1.02163425646653
"184",-0.509512681342216,0.60959268134223
"185",-0.0338351612943908,0.116915161294404
"186",-0.2833709095162,0.343840909516214
"187",-1.87416130443024,1.93018130443025
"188",-0.369868309342233,0.448618309342251
"189",-0.149775870756598,0.275565870756617
"190",-0.659990160205114,0.743690160205132
"191",-0.870078397036856,0.960758397036875
"192",-0.219805283033846,0.288915283033864
"193",-0.810053186513501,0.89669318651352
"194",-0.342545036361656,0.364415036361672
"195",-0.165423591226666,0.179813591226681
"196",-1.26913411950649,1.28294411950649
"197",-0.640932603172712,0.681042603172722
"198",-0.470477646703845,0.517137646703855
"199",-0.714796417642555,0.752476417642565
"200",-0.733713052692679,0.765213052692688
"201",-0.622327649354891,0.6401076493549
"202",0.0248795376029409,0.00957046239707004
"203",-1.21817343345487,1.23994343345488
"204",-1.81631533957607,1.85141533957609
"205",-1.94071429477185,1.96080429477187
"206",2.81794760246575,-2.6815276024657
"207",2.34813811544021,-2.11844811544016
"208",2.84404812952273,-2.59205812952268
"209",2.34813811544021,-2.21226811544016
"210",3.49656130594709,-3.06085130594704
"211",3.05285234597853,-2.87839234597848
"212",3.67926499534592,-3.30348499534587
"213",2.87014865657971,-2.65295865657965
"214",1.38241861433215,-1.2418986143321
"215",2.53084180483904,-2.24129180483898
"216",2.19153495309836,-1.99351495309831
"217",3.62051160683025,-3.57491160683018
"218",1.80991319204603,-1.73978319204597
"219",4.22404441175832,-4.11335441175825
"220",3.72110040765159,-3.60685040765153
"221",0.773140627287272,-0.415050627287241
"222",1.58402104950292,-1.17631104950289
"223",0.643399759732768,-0.0198397597327375
"224",0.22174194018063,0.3929580598194
"225",-2.16224650113338,2.47757650113341
"226",-3.00556214023765,3.53249214023769
"227",-0.994578693142844,1.37671869314287
"228",-0.0215221864840647,0.433902186484096
"229",-2.47038106157533,2.76857106157536
"230",-0.00530457803975182,0.447084578039782
"231",1.16236322995078,-0.625363229950753
"232",-0.0377397949283775,0.500699794928408
"233",-1.65950063935968,2.23479063935971
"234",-2.72986279668433,3.06133279668436
"235",0.400135633068072,0.0477743669319576
"236",1.21101605528372,-0.880566055283692
"237",1.03262236239628,-0.512042362396249
"238",-0.00530457803975182,0.517134578039782
"239",0.891926371786954,-0.80948637178693
"240",0.945360535278939,-0.852840535278915
"241",1.11902156662789,-1.00573156662787
"242",1.37283384321482,-1.2667138432148
"243",1.0923044848819,-0.989404484881875
"244",0.891926371786954,-0.76435637178693
"245",2.10380164577392,-1.89772164577389
"246",1.96473194675796,-1.77340194675793
"247",1.068504997544,-0.728674997543971
"248",1.65568817116694,-1.45911817116691
"249",1.0376006199849,-0.873210619984869
"250",0.77491341073253,-0.584183410732502
"251",1.05305280876445,-0.912752808764421
"252",0.991244053646245,-0.777154053646216
"253",0.249538992227795,-0.167328992227766
"254",-1.79014992667294,2.15908992667297
"255",0.706572717425065,-0.658382717425047
"256",0.811117203580236,-0.775637203580218
"257",-1.62227877534142,1.63765877534144
"258",-2.33095682904767,2.94249682904769
"259",-0.763326997839971,1.42683699783999
"260",-0.102682997545298,0.759332997545318
"261",-0.516985167221618,1.05709516722164
"262",-1.55833926938102,2.09245926938104
"263",-2.1965885578013,2.71672855780132
"264",-0.203459200980078,1.0287192009801
"265",-0.81931377752596,1.36938377752598
"266",0.714723985870146,0.0468960141298742
"267",-0.169867133168484,0.955567133168505
"268",-2.33095682904767,2.90929682904769
"269",-1.60312869312981,2.14362869312983
"270",2.01759165940794,-1.9269416594079
"271",1.94587747333399,-1.64671747333396
"272",1.21080706607603,-1.048697066076
"273",1.35423543822393,-1.2396354382239
"274",-0.58204758577264,0.803927585772675
"275",-0.131585288427322,0.188025288427353
"276",-0.0648238178312459,0.160863817831278
"277",-0.265108229619473,0.369798229619506
"278",-0.248417861970455,0.309687861970486
"279",0.419196843990301,-0.33941684399027
"280",-0.683619798852235,0.893999798852253
"281",-1.68854609479212,1.72432609479214
"282",-0.712889496792231,0.749939496792248
"283",-1.74708549067211,1.80837549067213
"284",-1.49601931385289,1.5110293138529
"285",-0.436033586610538,0.445093586610554
"286",0.240431769609937,-0.229471769609925
"287",0.198014517050387,-0.178364517050378
"288",1.07603778497686,-1.03732778497683
"289",1.20416648525534,-1.15826648525531
"290",0.848253428926228,-0.805283428926203
"291",0.254346445558825,-0.2193264455588
"292",-0.925167323647146,1.00402732364717
"293",0.334767838913779,-0.298617838913754
"294",3.42788576204631,-3.34523576204624
"295",4.16702278271287,-4.0850327827128
"296",1.84882030880411,-1.71950030880404
"297",2.35277736834949,-2.29905736834942
"298",4.63738270495522,-4.49635270495516
"299",0.200639846551088,-0.135979846551076
"300",-0.274036991418299,0.329646991418311
"301",0.0326772731157665,0.0114927268842454
"302",1.49930670265059,-1.46393670265056
"303",0.796627905152135,-0.703967905152104
"304",-0.273360263765968,0.373360263765997
"305",-0.793154631474588,0.848304631474601
"306",-0.241245848998998,0.296035848999011
"307",-0.599628175281849,0.674658175281861
"308",-0.226910555947685,0.276230555947697
"309",2.5519692722019,-2.05898927220186
"310",3.16564865681114,-2.81624865681109
"311",4.19663002295466,-1.56115002295461
"312",2.72379949989249,-1.93338949989244
"313",3.38657323527047,-3.12488323527042
"314",2.84653537681434,-2.57715537681429
"315",2.30649751835821,-1.93729751835816
"316",4.17208284757029,-3.91852284757024
"317",3.77932804142038,-3.46105804142033
"318",3.28838453373299,-3.04316453373294
"319",2.4783277460488,-2.07630774604875
"320",2.99381842912056,-2.51834842912051
"321",1.58247683176676,-1.41487683176672
"322",1.71459528626205,-1.53300528626201
"323",2.22419503931531,-1.87305503931527
"324",2.58280227294538,-2.29888227294535
"325",1.35598805263198,-1.01489805263194
"326",1.43148431234357,-1.23962431234353
"327",1.73346935118995,-1.42999935118991
"328",1.88446187061314,-1.6434318706131
"329",0.82294224537571,-0.756772245375694
"330",0.507661733930873,-0.440421733930857
"331",0.775172470914371,-0.729732470914355
"332",2.26869108865382,-2.21846108865379
"333",1.90293506890678,-1.86827506890675
"334",1.17637016663297,-1.12554016663294
"335",1.3855280935296,-1.34814809352957
"336",1.32975264635716,-1.29014264635714
"337",1.5528544350469,-1.51858443504687
"338",1.69229305297798,-1.66188305297795
"339",1.3994719553227,-1.36641195532268
"340",1.62257374401244,-1.56760374401241
"341",1.66440532939176,-1.60289532939174
"342",-0.606841611878939,0.619851611878948
"343",0.480725616333943,-0.455745616333933
"344",0.537391943788888,-0.511961943788869
"345",-0.248790419772885,0.279280419772904
"346",1.48842162476649,-1.45729162476646
"347",1.52485024780631,-1.46323024780629
"348",0.735684236614749,-0.716984236614728
"349",-0.00787133103700488,0.0228813310370156
"350",-0.320804180681437,0.349794180681445
"351",-0.133066231774653,0.19517623177466
"352",-0.0705095341333659,0.150009534133375
"353",0.263040260173845,-0.190600260173835
"354",-0.386372965511916,0.403462965511927
"355",0.37824178888725,-0.335231788887239
"356",0.220806270588121,-0.114216270588111
"357",7.24287565040196,1.74008434959813
"358",5.5655910786737,-1.71589107867361
"359",5.13551811156388,0.0662518884362027
"360",5.17852540827486,-0.917215408274777
"361",4.14635028721132,0.395569712788771
"362",6.33972241947136,-2.50288241947127
"363",5.95265674907253,-2.27443674907244
"364",7.67294861751177,-3.45055861751169
"365",5.47957648525173,-2.00529648525165
"366",3.07116786943679,1.4847021305633
"367",5.47957648525173,-1.78262648525165
"368",4.96348892471996,8.55871107528013
"369",-6.60547389053398,11.5036938905341
"370",-6.60547389053398,12.2754538905341
"371",-6.60547389053398,13.1442338905341
"372",-6.60547389053398,15.8377738905341
"373",-6.60547389053398,14.8727238905341
"374",8.96316751884121,2.14493248115888
"375",8.96316751884121,9.53503248115888
"376",8.44707995830943,11.1620200416907
"377",8.92016022213023,6.36783977786986
"378",9.17820400239611,0.645285997603972
"379",9.26421859581808,14.383981404182
"380",10.5114302004365,7.35526979956356
"381",10.4254156070146,78.5507843929855
"382",10.2103791234597,5.66402087654042
"383",10.0383499366157,-0.851329936615651
"384",9.60827696950593,-1.61579696950584
"385",11.1135323543903,8.97136764560982
"386",11.801649101766,5.01015089823412
"387",10.3824083103036,14.0113916896965
"388",11.715634508344,10.8814654916561
"389",10.5114302004365,3.82226979956356
"390",9.95233534319378,-1.80059534319369
"391",8.40407266159845,-1.44192266159837
"392",4.92048162800898,0.372568371991109
"393",10.7264666839914,0.851433316008648
"394",8.96316751884121,-0.318407518841122
"395",9.436247782662,3.92355221733808
"396",9.26421859581808,-0.547468595817991
"397",9.52226237608396,-3.65021237608388
"398",11.2425542445232,-3.57053424452312
"399",12.7478096294076,25.6039903705925
"400",12.1887147721648,-2.27216477216471
"401",12.4897658491417,12.5563341508584
"402",11.801649101766,2.43455089823412
"403",9.69429156292789,-0.0985815629278017
"404",11.3285688379452,13.4731311620549
"405",11.2425542445232,30.2866457554769
"406",12.7478096294076,55.1729903705925
"407",9.78030615634985,10.9358938436502
"408",2.89913868259286,9.05196131740722
"409",7.50091943066785,-0.0970294306677628
"410",3.07116786943679,11.3671321305633
"411",8.44707995830943,42.6887200416907
"412",7.50091943066785,6.54978056933224
"413",7.19986835369098,11.6111316463091
"414",7.88798510106668,20.7678148989334
"415",11.8876636951879,33.8584363048122
"416",11.801649101766,6.28295089823412
"417",11.672627211633,-0.838427211632938
"418",10.4254156070146,15.5151843929855
"419",11.1135323543903,62.4205676456098
"420",11.2855615412342,0.526738458765895
"421",7.71595591422275,3.37144408577733
"422",8.79113833199728,-1.7685483319972
"423",5.95265674907253,6.09554325092756
"424",9.13519670568513,-2.08477670568505
"425",9.86632074977181,-1.07420074977173
"426",11.3285688379452,4.53173116205491
"427",10.5114302004365,1.73576979956355
"428",10.2103791234597,27.4515208765404
"429",10.1673718267487,-2.8002618267486
"430",10.8124812774134,-1.47359127741331
"431",8.66211644186434,-0.169986441864254
"432",8.83414562870827,1.22815437129182
"433",7.97399969448864,-1.52994969448855
"434",8.7481310352863,-3.16706103528622
"435",9.86632074977181,4.04707925022827
"436",9.13519670568513,2.02520329431495
"437",10.7694739807024,3.65132601929767
"438",11.1565396511012,4.02066034889884
"439",11.2855615412342,2.3925384587659
"440",9.39324048595102,-0.00261048595093382
"441",10.3824083103036,11.6686916896965
"442",7.54392672737883,2.18025327262126
"443",6.98483187013607,-1.31846187013599
"444",8.27505077146551,1.69148922853458
"445",10.2533864201706,2.54891357982944
"446",9.82331345306083,0.848486546939254
"447",8.49008725502041,-2.20201725502033
"448",9.47925507937298,0.445594920627103
"449",8.83414562870827,0.494944371291822
"450",9.30722589252906,-1.78121589252897
"451",9.13519670568513,-2.41747670568505
"452",8.36106536488747,-2.91992536488739
"453",7.97399969448864,-2.88382969448856
"454",7.24287565040196,1.00521434959813
"455",8.49008725502041,1.02354274497967
"456",8.83414562870827,-4.08177562870818
"457",9.436247782662,-4.76741778266192
"458",9.09218940897415,-0.891609408974065
"459",8.49008725502041,-0.737857255020329
"460",6.29671512276038,0.504454877239711
"461",7.8449778043557,-3.03284780435561
"462",7.28588294711294,-3.59277294711286
"463",6.51175160631528,0.143168393684806
"464",6.21070052933841,-0.389550529338327
"465",5.69461296880664,2.14470703119345
"466",6.33972241947136,-3.17612241947127
"467",6.72678808987019,-2.9518080898701
"468",6.68378079315921,-2.26150079315912
"469",6.68378079315921,8.89191920684088
"470",6.25370782604939,6.82139217395069
"471",6.33972241947136,-1.99093241947127
"472",6.4687443096043,-2.43033430960421
"473",4.92048162800898,-1.35180162800889
"474",2.08200004508422,2.56488995491587
"475",8.96316751884121,-0.907377518841122
"476",9.17820400239611,-2.78508400239603
"477",7.71595591422275,-2.84454591422267
"478",9.73729885963887,5.28610114036122
"479",8.61910914515336,1.61389085484673
"480",5.69461296880664,8.63908703119345
"481",5.00649622143094,0.817513778569147
"482",4.70544514445407,1.00273485554601
"483",4.14635028721132,1.58480971278877
"484",5.52258378196271,-2.70420378196263
"485",6.03867134249449,-3.6601013424944
"486",5.7806275622286,-2.10695756222851
"487",6.68378079315921,-0.992030793159119
"488",6.03867134249449,-1.2030013424944
"489",12.9970950917026,-12.8462350917025
"490",18.3032491178885,-18.1198791178883
"491",17.5914479680343,-17.3839879680341
"492",14.0324422187633,-13.9267022187632
"493",9.82634451507941,-9.71502451507928
"494",2.72765078473553,-2.55434078473548
"495",2.07764154788461,-1.79807154788456
"496",2.4146833743999,-2.23569337439985
"497",3.23321352450846,-2.94361352450841
"498",3.57025535102375,-3.3018753510237
"499",2.87209728181351,-2.63297728181346
"500",3.76285068046106,-3.58502068046101
"501",3.9313715937187,-3.70699159371866
"502",3.29737693919714,-3.23474693919708
"503",3.82148619773462,-3.77621619773456
"504",2.86061922374924,-2.79985922374918
"505",3.41384566331658,-3.30425566331652
"506",6.35468094733243,-6.30727094733238
